frame_id,doi,title,year,source_dbs,query_ids,screen_status,known_study_id,known_direction,eligibility_status,direction,screening_notes
bib_695336d6607a5182,10.3390/plants13172507,The Hole Truth: Why Do Bumble Bees Rob Flowers More Than Once?,2024,OpenAlex,Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_bf5c36a20bd7f43e,10.3390/plants14152266,Spatiotemporal Variations in Nectar Robbing and Its Effects on Reproduction in Salvia castanea Diels (Lamiaceae),2025,OpenAlex,Q3|Q5|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_3c4bded55c9e8b98,10.3390/plants15040595,Multifunctional Roles of Extrafloral Nectaries in Shaping Plant–Insect Interactions,2026,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_069d3975978425aa,10.3390/plants9121645,"Tools to Tie: Flower Characteristics, VOC Emission Profile, and Glandular Trichomes of Two Mexican Salvia Species to Attract Bees",2020,OpenAlex,Q3|Q4|Q5|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_c6906fa00609e2ff,10.3390/toxins4040228,Plant Insecticidal Toxins in Ecological Networks,2012,OpenAlex,Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_720b6020d941a047,10.3410/f.736170435.793563235,Faculty Opinions recommendation of Flowers respond to pollinator sound within minutes by increasing nectar sugar concentration.,2019,OpenAlex,Q4,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_e70ae4d66c476a53,10.36838/ijhsr88.8,Pollination Behavior in Bees: What Wolbachia Studies in Drosophila Can Teach Us,2026,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_66bc6e63213f70e3,10.3732/ajb.1000450,"Soil fungal effects on floral signals, rewards, and aboveground interactions in an alpine pollination web",2011,OpenAlex,Q4,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_f27f9f9964a562a2,10.3732/ajb.1100295,The effect of mammalian herbivory on inflorescence architecture in ornithophilous Babiana (Iridaceae): Implications for the evolution of a bird perch,2012,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_d2d672825d37b40f,10.3732/ajb.1600114,Geographic variation in resistance to nectar robbing and consequences for pollination,2016,OpenAlex,Q1,KNOWN_DIRECT_CORPUS_MATCH,Adler_Leege_Irwin_2016,NULL,KNOWN_ELIGIBLE_DIRECT,NULL,matched_by=DOI
bib_c8258e0252c95563,10.3732/ajb.1700040,Learning in two butterfly species when using flowers of the tropical milkweed Asclepias curassavica: No benefits for pollination,2017,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_524ac19ffa39cc96,10.3732/ajb.2007329,How does secondary pollen presentation affect the fitness of Polygala vayredae (Polygalaceae)?,2008,OpenAlex,Q1,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_af1c49f0054c76ef,10.3732/ajb.93.1.64,Correlations among traits associated with herbivore resistance and pollination: implications for pollination and nectar robbing in a distylous plant,2006,OpenAlex,Q1|Q4|Q5,KNOWN_DIRECT_CORPUS_MATCH,Irwin_Adler_2006,NULL,KNOWN_ELIGIBLE_DIRECT,NULL,matched_by=DOI
bib_0d2ce98dd2bf012d,10.3732/ajb.94.2.249,Colored floral organs influence pollinator behavior and pollen transfer in Commelina communis (Commelinaceae),2007,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_028ca0a8c3d94d5c,10.37711/desafios.2026.17.1.1,Análisis de las cinco versiones sobre la especie de ave pilco del escudo de Huánuco,2026,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_89032de33936f617,10.38059/biodiversity.814617,A review for the pollinators of Papilionaceous flowers,2021,OpenAlex,Q4|Q5|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_d6177c82ac4eec59,10.38211/joarps.2023.04.01.44,"The Effect of Substrate, Growth Condition and Nutrient Application Methods in Morphological and Commercial Attributes of Hybrid Rose (Rosa indica L.) Cv. Kardinal",2023,OpenAlex,Q4,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_d6a14e9f1805d195,10.3838/jjo.49.185,Nectar Robbing by the Purple-rumped Sunbird Nectarinia zeylonica from Introduced Flowers in Sri Lanka.,2000,OpenAlex,Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_c33fd078b7d58985,10.3838/jjo.60.228,"Nectar robbing from Hibiscus flowers by White-eyes on an oceanic island, Chichi-jima, Bonin Islands",2011,OpenAlex,Q4,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_f71c89797e6f4b7f,10.3897/arphapreprints.e203160,Temporal dynamics and central species in a plant-hummingbird interaction network in an inter-Andean valley in the southern Peruvian Andes,2026,OpenAlex,Q1|Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_0e6fd06703d8aa45,10.3897/jhr.95.98260,"Morphological specialisation for primary nectar robbing in a pollen specialist mining bee (Hymenoptera, Andrenidae)",2023,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_fcf7f0f04e34163f,10.3897/neotropical.21.e202837,Temporal dynamics and central species in a plant-hummingbird interaction network in an inter-Andean valley in the southern Peruvian Andes,2026,OpenAlex,Q1|Q5|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_712f36113092dc07,10.3897/phytokeys.244.107288,Pollen transfer efficiency in Erica depends on type of pollinator,2024,OpenAlex,Q1|Q5|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_9b385ce2e3a986eb,10.3897/phytokeys.246.126310,Evidence for moth pollination in a rhinomyiophilous Erica species from the Cape Floristic Region of South Africa,2024,OpenAlex,Q1|Q3|Q5|Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_a55e92c7061e9cb1,10.3897/phytokeys.274.184429,"Two new species of Rhipidoglossum (Orchidaceae, Angraecinae) from Central Africa, probably pollinated by settling moths",2026,OpenAlex,Q4|Q5|Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_8dd62df676847897,10.3897/phytokeys.275.192014,A multiverse of trophic networks and coevolutionary trajectories among holoparasitic Orobanchaceae and their animal associates: a global perspective,2026,OpenAlex,Q4|Q5|Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_d6bd9f940759602d,10.3929/ethz-a-003910510,"Genetic variation, mating system, and nectar robbery in Aconitum lycoctonum (Ranunculaceae)",2000,OpenAlex,Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_56902576b335ba8c,10.4025/actascibiolsci.v44i1.58568,Foraging Oxaea flavescens bees as a function of the dynamics of abiotic factors and food resource availability from Styrax camporum flowers,2022,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_d5d0334a62079830,10.4081/eb.2012.e4,The role of epigenetics in plant adaptation,2012,OpenAlex,Q4,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_ede1eb7ee4fc3b00,10.4161/psb.4.9.9393,Nectar chemistry is tailored for both attraction of mutualists and protection from exploiters,2009,OpenAlex,Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_007a15a9588ac025,10.4236/ajps.2015.613209,Elevational Floral Size Variation in Prunella vulgaris,2015,OpenAlex,Q1|Q3|Q4|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_a909070feb69926e,10.4236/ajps.2015.65079,"Geographic Variation in Flower Size and Flower-Visitor Composition of Two Bumblebee-Pollinated, Spring-Flowering Herbs, Lamium album L. var. barbatum (Lamiaceae) and Meehania urticifolia (Lamiaceae)",2015,OpenAlex,Q1|Q3|Q4|Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_13163e1964e1e1f9,10.4257/oeco.2010.1401.03,BEYOND HUMMINGBIRD-FLOWERS: THE OTHER SIDE OF ORNITHOPHILY IN THE NEOTROPICS,2010,OpenAlex,Q1|Q4|Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_babeb592c9cdd313,10.4257/oeco.2010.1401.05,BIOLOGIA REPRODUTIVA DE Passiflora cincinnata MAST. (PASSIFLORACEAE) NA REGIÃO DE PETROLINA-PE,2010,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_ea89add7e3b46e49,10.4257/oeco.2018.2204.03,COMO AS ABELHAS PERCEBEM AS FLORES E POR QUE ISTO É IMPORTANTE?,2018,OpenAlex,Q3|Q4|Q5|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_b96210d86a3eef41,10.4257/oeco.2018.2204.04,ENTRE FLORES E VISITANTES: ESTRATÉGIAS DE DISPONIBILIZAÇÃO E COLETA DE RECURSOS FLORAIS,2018,OpenAlex,Q5|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_d92b6f2ed0dc16d1,10.4314/jab.v62i0.86070,Insect assemblage and the pollination system in cocoa ecosystems,2013,OpenAlex,Q4,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_24429435b0eaf531,10.46551/ruc.v26n2a4,Pollination ecology in Centrosema brasilianum (L.) Benth. (Fabaceae: Papilionoideae): bee size influences pollen deposition,2024,OpenAlex,Q4|Q5|Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_d47afbc04c82295d,10.46754/umtjur.v2i1.106,Observation of Flower Visitors to Determine their Potential Role as Pollinators of Ixora coccinae and Ruellia simplex,2020,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_282db123a37a9efb,10.46754/umtjur.v3i3.216,FLORAL TRAITS AND POLLINATION OF SPANISH CHERRY (Mimusops elengi Linn.) IN UNIVERSITI MALAYSIA TERENGGANU CAMPUS,2021,OpenAlex,Q4,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_0593349c5cc6c7ae,10.46867/ijcp.2015.28.01.07,What Associative Learning in Insects Tells Us about the Evolution of Learned and Fixed Behavior,2015,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_c009c9533a043034,10.47446/osmia12.2,"First observations of Eucera (Cubitalia) breviceps (Friese, 1911) in Italy and France, with updated information on the distribution and ecology of the species (Hymenoptera: Anthophila: Apidae)",2024,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_52cf9dbbad4cae4f,10.47749/t/unicamp.2003.288126,Auto-incompatibilidade de ação tardia e outros sistemas reprodutivos em Biognoniaceae,2003,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_591d82f011f9daea,10.48016/xivenccultgt2,Diversidade de polinizadores e grãos de pólen na Caatinga,2025,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_b39a072e62becfa3,10.5061/dryad.6djh9w1gz,Data from: Is bee-avoidance by bird-pollinated flowers driven by nectar robbing in Erica?,2026,OpenAlex,Q1,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_c8830e3b1a73110a,10.5061/dryad.rn8pk0pqx,Trait matching affects the probability of nectar robbing in plant-pollinator networks,2025,OpenAlex,Q3,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_051700fd6e545868,10.5061/dryad.sj3tx96kr,Data from: Bird extinctions shift bill-flower trait matching in Hawaiian lobelioids,2026,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_9a2bd37da5309000,10.5091/plecevo.2021.1823,"Taxonomic description and pollination ecology of Cyrtorchis okuensis (Orchidaceae, Angraecinae), a new species endemic to the Cameroon Volcanic Line",2021,OpenAlex,Q3|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_dcea2eaa21242a01,10.5091/plecevo.84464,Reproductive biology and flower-visitor interactions of two bromeliad species from the Brazilian Atlantic Forest,2022,OpenAlex,Q1|Q5|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_2226fdcd152ad406,10.51189/ii-econline/11777,ATRIBUTOS FLORAIS DE ESPÉCIES VEGETAIS VISITADAS POR ABELHAS EM UMA FLORESTA ESTACIONAL SEMIDECIDUAL,2023,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_394be6f54ea734c6,10.5167/uzh-163565,"Ecology, evolution, and conservation of plant-animal interactions in islands",2006,OpenAlex,Q1|Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_861be4d7a3fde84d,10.5194/we-26-83-2026,Blueberry floral morphology influences pollinator visitation and behavioural patterns,2026,OpenAlex,Q1|Q2|Q3|Q4|Q5|Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_c2519253f5020a78,10.5281/zenodo.4730394,Robo de néctar en Guettarda clarensis (Rubiaceae): ¿importa el vecindario floral?,2021,OpenAlex,Q1|Q2|Q3|Q4,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_0d6baf34a385ff7d,10.5281/zenodo.5109989,The SBE meeting 2021's Book of Abstracts,2021,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_140c730a1f020aa4,10.5281/zenodo.6470899,"Robo de néctar en plantas ornamentales en Santa Clara, Cuba Nectar robbing in ornamental plants in Santa Clara, Cuba",2021,OpenAlex,Q3,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_ab1473f0b34aa734,10.5281/zenodo.6624946,"Robo de néctar en plantas ornamentales en Santa Clara, Cuba Nectar robbing in ornamental plants in Santa Clara, Cuba",2021,OpenAlex,Q3,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_6364c19739bdead6,10.53346/wjapls.2025.8.2.0028,Insect pollinator diversity and pollination mechanisms among mangrove species: A systematic review,2025,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_944f5b1f76cb8644,10.53846/goediss-10476,The importance of reproductive traits and pollinators for increased use of heterosis in faba bean (Vicia faba L.),2024,OpenAlex,Q4|Q5|Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_f2a43262ef895d35,10.53846/goediss-11131,Conservation of wild bees in agricultural landscapes through intercropping and habitat management,2025,OpenAlex,Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_bb540e825b85967f,10.53846/goediss-8987,The effect of diversified crop rotations with faba beans (Vicia faba L.) on pollinators and pollination services,2021,OpenAlex,Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_1be7caa786f59b45,10.54905/disssi.v24i74.e87s1601,"The exotic perennial invasive weed, Lantana camara L. (Verbenaceae), a potential source of nectar for butterflies",2023,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_cbaefe910fa9e38b,10.55362/ijecol/2026/0106,Ecological Roles of Indian Palm Squirrels ( spp.) as Floral Funambulus Visitors Across Five Indian States: First Comprehensive Account,2026,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_3f07c0abb292dae6,10.55525/tjst.1705635,"Functional Ecology of Floral Traits and Plant Pollinator Interactions in Two Endemic Scrophularia L. Species from Erzincan, Türkiye",2025,OpenAlex,Q4|Q5|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_00f671046e194e09,10.55627/pbulletin.002.01.0408,Effectiveness of Native Insect Pollinators in Mungra (Raphanus sativus) Seed Production,2023,OpenAlex,Q3|Q4|Q5|Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_d6333f7611db4996,10.55730/1300-008x.2793,"On the border of extinction and speciation, Polygala seyfegoluensis (Polygalaceae), a new species from marshy habitat, Central Türkiye: Under the threat of climate change, water retreat, and subsequent degradation",2024,OpenAlex,Q4|Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_ff279c54a8188fd1,10.55779/nsb17312227,"Bee-pollinator-plant connections: A review of wild bee diversity and plant associations in West Bengal, India",2025,OpenAlex,Q4|Q5|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_40ff47ab287e6cd5,10.5586/aa.2014.020,"Flowering, pollen production and insect visitation in two Aconitum species (Ranunculaceae)",2014,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_7b7b5e0b2fe926e1,10.5586/asbp.3489,"Pollination biology of the urban populations of an ancient forest, spring ephemeral plant",2016,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_bb0187a90bd94687,10.55905/rdelosv16.n42-026,Reproductive success and production of nectar in Mandevilla funiformis (Apocynaceae): accessibility to visitors and effect of floral stage,2023,OpenAlex,Q5|Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_7549335d71a300a4,10.56093/aaz.v59i1-2.103046,Influence of Annual Ornamental Flowers (Asteraceae) on the Relative Abundance of Honey Bee Species in the Hot Semi-arid Environment,2020,OpenAlex,Q3|Q4|Q5|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_062b1404bb63aea2,10.56238/edimpacto2025.061-001,ECOSYSTEM SERVICES PROVIDED BY BEES: THEORETICAL BASIS AND PRACTICAL APPLICATIONS,2025,OpenAlex,Q5|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_59c87202207ebf23,10.56810/jpbm.004.03.0231,"Sesame (Sesamum indicum L.) Under Stress: A Multidisciplinary Review of Pathogens, Climate Adaptation, CRISPR Genome Editing, and High Throughput Phenotyping",2026,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_46a1c94e45f06d4f,10.5751/es-04758-170227,Urbanization Drives a Reduction in Functional Diversity in a Guild of Nectar-feeding Birds,2012,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_8f15d6c0a55c4038,10.5772/23906,"Yeasts Biodiversity and Its Significance: Case Studies in Natural and Human-Related Environments, Ex Situ Preservation, Applications and Challenges",2011,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_0329658ba2d40c62,10.5772/36272,Honeybee Communication and Pollination,2012,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_28da2cb744bb920f,10.58088/s3r1-j861,Considering a role for native plant cultivars in ecological landscaping: an experiment evaluating insect preferences and nectar forage values of Phlox species vs. its cultivars,2025,OpenAlex,Q1|Q3|Q5|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_f9d561b68ffcd878,10.5852/ejt.2023.892.2283,"Bumblebees with big teeth: revising the subgenus Alpigenobombus with the good, the bad and the ugly of numts (Hymenoptera: Apidae)",2023,OpenAlex,Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_2e5a086fe1a918bd,10.58837/tnh.16.1.103070,"Flower-visiting Arthropods of the Invasive Weed, Lantana camara L.",2016,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_46125c08460f585c,10.58843/ornneo.v35i1.1287,NECTAR ROBBING BY THE RED-TAILED COMET SAPPHO SPARGANURUS: THE VALUE OF CITIZEN SCIENCE TO DOCUMENT INFREQUENT BEHAVIOR IN BIRDS,2024,OpenAlex,Q1|Q2,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_4d7149eb68ec03d8,10.5935/ambiencia.2017.03.11,Pollination ecology of Ipomoea longistaminea O'Donell (Convolvulaceae) in the semi-arid area of Bahia,2017,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_e42cb15570676c2d,10.59517/oc.e138,Estrategias de extracción de néctar por pinchaflores (Aves: Diglossa y Diglossopis) y sus efectos sobre la polinización de plantas de los altos Andes,2021,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_77eb61456f263039,10.5962/p.420272,Observations of native bees and native plants,2021,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_4ab50a9da08db867,10.6018/analesbio.0.34.11,"Biología floral y polinización de Ipomoea murucoides Roem. and Schult. (Convolvulaceae) en Ixtapan del Oro, Estado de México (México)",2012,OpenAlex,Q3|Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_2d659c3c343c24a1,10.6018/analesbio.43.20,"Reciprocal intercompatibility between Byrsonima Rich. exKunth species (Malpighiaceae), in an urban ecotonal fragment of Semi-Deciduous Seasonal Forest and Cerrado",2021,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_3bb123dbab5986d5,10.6084/m9.figshare.31986552,Nectar robber-mediated selection on calyx length in Salvia castanea,2026,OpenAlex,Q3,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_0988fb9c95703ec8,10.6084/m9.figshare.31986552.v1,Nectar robber-mediated selection on calyx length in Salvia castanea,2026,OpenAlex,Q3,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_88d404e8aedb2a2e,10.6084/m9.figshare.32325837,Data from: Blueberry floral morphology influences pollinator visitation and behavioural patterns,2026,OpenAlex,Q5|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_4fec8b096c8077c4,10.6084/m9.figshare.32325837.v1,Data from: Blueberry floral morphology influences pollinator visitation and behavioural patterns,2026,OpenAlex,Q5|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_5162be4d5f2786d9,10.6084/m9.figshare.8174591,"Nectar robbing does not affect female reproductive success of an endangered Antirrhinum species, Plantaginaceae",2019,OpenAlex,Q4,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_929901301972e41b,10.6092/unibo/amsdottorato/7562,Exploring Plant-Pollinator interactions: critical studies for the safeguard of wild Apoidea and spontaneous plant populations,2016,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_f4e13f0eb2420584,10.64898/2026.05.26.727296,Comparative nectar metabolomics reveals sucrose-nitrogen tradeoffs and chemical drivers of microbial growth in floral nectar,2026,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_966e141760cca5a2,10.70675/084bc3abzfc31z4244za1b3z747a9766eeb4,Stratégies de diversification végétale et interactions entre insectes bénéfiques floricoles : quels impacts sur les communautés d’ennemis naturels et de pollinisateurs et sur le contrôle biologique des phytophages ?,2020,OpenAlex,Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_10682021e215e10d,10.70675/3d990d41z253fz4230z96f3z2690e8a89181,Ecologie et Evolution des odeurs florales chez Antirrhinum Majus,2010,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_cbb254daac89eb5b,10.71548/6930,Evidence of Pollinator-Mediated Selection for Floral Display Height,2006,OpenAlex,Q3|Q4|Q5|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_f40cf5ddb079e74d,10.7282/t361120h,Flower Morphology Influences Pollinator Community with Implications for Cross-Pollination: Observations in Rabbiteye Blueberry (Vaccinium ashei Reade),2014,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_1d70a041da495acc,10.7282/t3kw5g8m,Evolution and systematics of Chelonanthus (Gentianaceae),2009,OpenAlex,Q1,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_4bd60846c3608fea,10.7287/peerj.10102v0.2/reviews/2,"Peer Review #2 of ""Insect pollination is important in a smallholder bean farming system (v0.2)""",2020,OpenAlex,Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_0b8d7c814a7a7345,10.7287/peerj.11634v0.1/reviews/1,"Peer Review #1 of ""Honey bee (Apis mellifera) colony strength and its effects on pollination and yield in highbush blueberries (Vaccinium corymbosum) (v0.1)""",2021,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_ee5e970b038a4074,10.7287/peerj.2789v0.2/reviews/2,"Peer Review #2 of ""Species interactions in an Andean bird–flowering plant network: phenology is more important than abundance or morphology (v0.2)""",2016,OpenAlex,Q1|Q2|Q5|Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_d9f9481042fe113b,10.7287/peerj.8836v0.1/reviews/2,"Peer Review #2 of ""Temporal changes in the most effective pollinator of a bromeliad pollinated by bees and hummingbirds (v0.1)""",2020,OpenAlex,Q3,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_ef8b2e2b1ec5bf98,10.7287/peerj.9049v0.2/reviews/2,"Peer Review #2 of ""A systematic review of the direct and indirect effects of herbivory on plant reproduction mediated by pollination (v0.2)""",2020,OpenAlex,Q1|Q4|Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_330024f0c7b430f2,10.7302/3062,Bee-Plant Interactions in Coffee Agroecosystems: Management and Matrix Effects on Mutualistic and Antagonistic Relationships,2021,OpenAlex,Q4,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_177f90969bc7ebc5,10.7554/elife.31262,"The diversity of floral temperature patterns, and their use by pollinators",2017,OpenAlex,Q4|Q5|Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_c8e492cea810081e,10.7818/ecos.1433,The role of pollinators in floral evolution: a Mediterranean perspective,2018,OpenAlex,Q3|Q5|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_17f6d67a128991f6,10.7818/ecos.2013.22-2.16,Asociación entre el robo de néctar y las características florales en una comunidad montana de los Andes colombianos,2013,OpenAlex,Q1|Q3,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_9c213224dba52ecf,,A multifaceted approach to identify unknown enzymes of pyrrolizidine alkaloid biosynthesis,2017,OpenAlex,Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_d14a57810ac19faf,,"Agresión y forrajeo de néctar en colibríes (Aves: Trochilidae) en comederos artificiales cerca de Fusagasugá, Colombia",2018,OpenAlex,Q4|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_611316f2233b01fa,,An empirical test of the mutualism disruption hypothesis: Impacts of an allelopathic invader on the ecophysiology of a native forest herb,2012,OpenAlex,Q4|Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_cf1d1d5d1607f123,,Ants as Flower Visitors and their Effects on Pollinator Behavior and Plant Reproduction,2013,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_fa651835bd33b60b,,"Autogenous tensor fascia lata and dermal graft for gap repair of superficial digital flexor tendon in bovines: Clinical, radiological and histopathological study",2000,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_977f829d9e7295bc,,"Balsaminaceae in Southeast Asia: systematics, evolution, and pollination biology",2018,OpenAlex,Q5|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_5e47887e8ff4e103,,Bee-crossed lovers and a forbidden Castilleja romance: Cross-breeding between C. hispida and endangered C. levisecta in prairie restoration sites,2015,OpenAlex,Q4|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
