frame_id,dedupe_key,doi,title,year,authors,publication,source_dbs,query_ids,source_record_ids,source_urls,raw_rows_collapsed
bib_7549335d71a300a4,doi:10.56093/aaz.v59i1-2.103046,10.56093/aaz.v59i1-2.103046,Influence of Annual Ornamental Flowers (Asteraceae) on the Relative Abundance of Honey Bee Species in the Hot Semi-arid Environment,2020,Dipak Kumar Gupta; Ashok Shukla; A. Keerthika; M.B. Noor mohamed; B. L. Jangid,Annals of Arid Zone,OpenAlex,Q3|Q4|Q5|Q6,OpenAlex:https://openalex.org/W3186798710,https://doi.org/10.56093/aaz.v59i1-2.103046,4
bib_062b1404bb63aea2,doi:10.56238/edimpacto2025.061-001,10.56238/edimpacto2025.061-001,ECOSYSTEM SERVICES PROVIDED BY BEES: THEORETICAL BASIS AND PRACTICAL APPLICATIONS,2025,Leandro Pereira Polatto; Paulo Roberto de Abreu Tavares; Valter Vieira Alves,Seven Editora eBooks,OpenAlex,Q5|Q6,OpenAlex:https://openalex.org/W4413045914,https://doi.org/10.56238/edimpacto2025.061-001,2
bib_59c87202207ebf23,doi:10.56810/jpbm.004.03.0231,10.56810/jpbm.004.03.0231,"Sesame (Sesamum indicum L.) Under Stress: A Multidisciplinary Review of Pathogens, Climate Adaptation, CRISPR Genome Editing, and High Throughput Phenotyping",2026,Zulqar Nain; Abdul Wahab; Nimra Waris; Asma Mehndi; Saida Komal; Shafaq Tariq; Nafeesa Shaheen; Sara Abid; Saima Jameel; Laraib Zahid; Dr Usman Ashfaq; Tadeel Iqbal Rana; Waseem Hassan; Sania Saleem; Maryam Murtaza; Sania Begum; Farrukh Bashir; Muhammad Aslam; Ayesha Noor; Mamoon Ahmad; Fazal Yazdan Sleem; Muhammad Jahanzaib; Sahir Hameed Khattak,Journal of Pharma and Biomedics,OpenAlex,Q5,OpenAlex:https://openalex.org/W7213743341,https://doi.org/10.56810/jpbm.004.03.0231,1
bib_46a1c94e45f06d4f,doi:10.5751/es-04758-170227,10.5751/es-04758-170227,Urbanization Drives a Reduction in Functional Diversity in a Guild of Nectar-feeding Birds,2012,Anton Pauw; Kirsten Louw,Ecology and Society,OpenAlex,Q6,OpenAlex:https://openalex.org/W2066171100,https://doi.org/10.5751/es-04758-170227,1
bib_8f15d6c0a55c4038,doi:10.5772/23906,10.5772/23906,"Yeasts Biodiversity and Its Significance: Case Studies in Natural and Human-Related Environments, Ex Situ Preservation, Applications and Challenges",2011,Enrique Javier Carvajal Barriga; Diego Libkind; Ana Isabel; Juan F. Úbeda; Patricia Portero; Ian N. Roberts; Steve A. James; Bibiana da Silva de Paula; A. Carlos,InTech eBooks,OpenAlex,Q6,OpenAlex:https://openalex.org/W1483358177,https://doi.org/10.5772/23906,1
bib_0329658ba2d40c62,doi:10.5772/36272,10.5772/36272,Honeybee Communication and Pollination,2012,Guntima Suwannapong; D Samuel Michael; Mark Eric,InTech eBooks,OpenAlex,Q6,OpenAlex:https://openalex.org/W1585424007,https://doi.org/10.5772/36272,1
bib_28da2cb744bb920f,doi:10.58088/s3r1-j861,10.58088/s3r1-j861,Considering a role for native plant cultivars in ecological landscaping: an experiment evaluating insect preferences and nectar forage values of Phlox species vs. its cultivars,2025,Keith A. Nevison,"Library, Museums and Press - UDSpace (University of Delaware)",OpenAlex,Q1|Q3|Q5|Q6,OpenAlex:https://openalex.org/W2590074463,http://udspace.udel.edu/handle/19716/21442,4
bib_f9d561b68ffcd878,doi:10.5852/ejt.2023.892.2283,10.5852/ejt.2023.892.2283,"Bumblebees with big teeth: revising the subgenus Alpigenobombus with the good, the bad and the ugly of numts (Hymenoptera: Apidae)",2023,Paul Hugh Williams; Jiandong An; Phurpa Dorji; Jiaxing Huang; Saleem Jaffar; George Japoshvılı; Jaya Narah; Zong‐Xin Ren; Martin Streinzer; Chawatat Thanoosing; Li Tian; Michael C. Orr,European Journal of Taxonomy,OpenAlex,Q7,OpenAlex:https://openalex.org/W4387075467,https://doi.org/10.5852/ejt.2023.892.2283,1
bib_2e5a086fe1a918bd,doi:10.58837/tnh.16.1.103070,10.58837/tnh.16.1.103070,"Flower-visiting Arthropods of the Invasive Weed, Lantana camara L.",2016,KAMONWAN KRITASAMPAN; J. Milne; Sompoad Srikosamatara; Sanae Jitklang; Ekgachai Jeratthitikul,Tropical Natural History,OpenAlex,Q6,OpenAlex:https://openalex.org/W4409560335,https://doi.org/10.58837/tnh.16.1.103070,1
bib_46125c08460f585c,doi:10.58843/ornneo.v35i1.1287,10.58843/ornneo.v35i1.1287,NECTAR ROBBING BY THE RED-TAILED COMET SAPPHO SPARGANURUS: THE VALUE OF CITIZEN SCIENCE TO DOCUMENT INFREQUENT BEHAVIOR IN BIRDS,2024,Luciana Tellería; Rodrigo Calbimonte; Flavia A. Montaño‐Centellas,Ornitología Neotropical,OpenAlex,Q1|Q2,OpenAlex:https://openalex.org/W4392891711,http://dx.doi.org/10.58843/ornneo.v35i1.1287,2
bib_4d7149eb68ec03d8,doi:10.5935/ambiencia.2017.03.11,10.5935/ambiencia.2017.03.11,Pollination ecology of Ipomoea longistaminea O'Donell (Convolvulaceae) in the semi-arid area of Bahia,2017,L. H. P. Kiill; Carla Tatiana De Vasconcelos Dias Martins; Tamires Almeida da Silva; Jhonatan Thiago Lacerda Santos,Revista Ambiência,OpenAlex,Q6,OpenAlex:https://openalex.org/W2808045552,https://doi.org/10.5935/ambiencia.2017.03.11,1
bib_e42cb15570676c2d,doi:10.59517/oc.e138,10.59517/oc.e138,Estrategias de extracción de néctar por pinchaflores (Aves: Diglossa y Diglossopis) y sus efectos sobre la polinización de plantas de los altos Andes,2021,Sandra V. Rojas‐Nossa,Ornitología colombiana,OpenAlex,Q6,OpenAlex:https://openalex.org/W4393058675,https://doi.org/10.59517/oc.e138,1
bib_77eb61456f263039,doi:10.5962/p.420272,10.5962/p.420272,Observations of native bees and native plants,2021,Jenny Thynne,Metamorphosis Australia magazine of the Butterfly & Other Invertebrates Club,OpenAlex,Q6,OpenAlex:https://openalex.org/W4410012866,https://doi.org/10.5962/p.420272,1
bib_4ab50a9da08db867,doi:10.6018/analesbio.0.34.11,10.6018/analesbio.0.34.11,"Biología floral y polinización de Ipomoea murucoides Roem. and Schult. (Convolvulaceae) en Ixtapan del Oro, Estado de México (México)",2012,Luis Antonio Caballero Martínez; Luis Isaac Aguilera-Gómez; Irma Victoria Rivas-Manzano; Carlos Jorge Aguilar-Ortigoza; Valentina Lamus-Molina,Anales de Biología,OpenAlex,Q3|Q5,OpenAlex:https://openalex.org/W2022164662,https://doi.org/10.6018/analesbio.0.34.11,2
bib_2d659c3c343c24a1,doi:10.6018/analesbio.43.20,10.6018/analesbio.43.20,"Reciprocal intercompatibility between Byrsonima Rich. exKunth species (Malpighiaceae), in an urban ecotonal fragment of Semi-Deciduous Seasonal Forest and Cerrado",2021,Frederic Mendes Hughes,Anales de Biología,OpenAlex,Q5,OpenAlex:https://openalex.org/W4206534577,https://doi.org/10.6018/analesbio.43.20,1
bib_3bb123dbab5986d5,doi:10.6084/m9.figshare.31986552,10.6084/m9.figshare.31986552,Nectar robber-mediated selection on calyx length in Salvia castanea,2026,Yongpeng Cha,Figshare,OpenAlex,Q3,OpenAlex:https://openalex.org/W7153443585,https://doi.org/10.6084/m9.figshare.31986552,1
bib_0988fb9c95703ec8,doi:10.6084/m9.figshare.31986552.v1,10.6084/m9.figshare.31986552.v1,Nectar robber-mediated selection on calyx length in Salvia castanea,2026,Yongpeng Cha,Figshare,OpenAlex,Q3,OpenAlex:https://openalex.org/W7153570881,https://doi.org/10.6084/m9.figshare.31986552.v1,1
bib_88d404e8aedb2a2e,doi:10.6084/m9.figshare.32325837,10.6084/m9.figshare.32325837,Data from: Blueberry floral morphology influences pollinator visitation and behavioural patterns,2026,Helena Castro,Figshare,OpenAlex,Q5|Q6,OpenAlex:https://openalex.org/W7163542668,https://doi.org/10.6084/m9.figshare.32325837,2
bib_4fec8b096c8077c4,doi:10.6084/m9.figshare.32325837.v1,10.6084/m9.figshare.32325837.v1,Data from: Blueberry floral morphology influences pollinator visitation and behavioural patterns,2026,Helena Castro,Figshare,OpenAlex,Q5|Q6,OpenAlex:https://openalex.org/W7163518526,https://figshare.com/articles/dataset/Data_from_Blueberry_floral_morphology_influences_pollinator_visitation_and_behavioural_patterns/32325837,2
bib_5162be4d5f2786d9,doi:10.6084/m9.figshare.8174591,10.6084/m9.figshare.8174591,"Nectar robbing does not affect female reproductive success of an endangered Antirrhinum species, Plantaginaceae",2019,Elena Carrió; Jaime Güemes,Figshare,OpenAlex,Q4,OpenAlex:https://openalex.org/W4394343695,https://doi.org/10.6084/m9.figshare.8174591,1
bib_929901301972e41b,doi:10.6092/unibo/amsdottorato/7562,10.6092/unibo/amsdottorato/7562,Exploring Plant-Pollinator interactions: critical studies for the safeguard of wild Apoidea and spontaneous plant populations,2016,Gherardo Bogo,AMS Dottorato Institutional Doctoral Theses Repository (University of Bologna),OpenAlex,Q6,OpenAlex:https://openalex.org/W2527761198,http://amsdottorato.unibo.it/7562/1/bogo_gherardo_tesi.pdf,1
bib_f4e13f0eb2420584,doi:10.64898/2026.05.26.727296,10.64898/2026.05.26.727296,Comparative nectar metabolomics reveals sucrose-nitrogen tradeoffs and chemical drivers of microbial growth in floral nectar,2026,Rachel Lee Vannette; Caitlin C. Rering; Jacob M. Cecala; Leta Landucci; Alexia M Lanier,bioRxiv (Cold Spring Harbor Laboratory),OpenAlex,Q5,OpenAlex:https://openalex.org/W7162557560,https://doi.org/10.64898/2026.05.26.727296,1
bib_966e141760cca5a2,doi:10.70675/084bc3abzfc31z4244za1b3z747a9766eeb4,10.70675/084bc3abzfc31z4244za1b3z747a9766eeb4,Stratégies de diversification végétale et interactions entre insectes bénéfiques floricoles : quels impacts sur les communautés d’ennemis naturels et de pollinisateurs et sur le contrôle biologique des phytophages ?,2020,Emma Jeavons,,OpenAlex,Q7,OpenAlex:https://openalex.org/W7149498578,https://doi.org/10.70675/084bc3abzfc31z4244za1b3z747a9766eeb4,1
bib_10682021e215e10d,doi:10.70675/3d990d41z253fz4230z96f3z2690e8a89181,10.70675/3d990d41z253fz4230z96f3z2690e8a89181,Ecologie et Evolution des odeurs florales chez Antirrhinum Majus,2010,Claire Suchet,,OpenAlex,Q5,OpenAlex:https://openalex.org/W183317360,https://doi.org/10.70675/3d990d41z253fz4230z96f3z2690e8a89181,1
bib_cbb254daac89eb5b,doi:10.71548/6930,10.71548/6930,Evidence of Pollinator-Mediated Selection for Floral Display Height,2006,Sebastian Irazuzta,MacSphere (McMaster University),OpenAlex,Q3|Q4|Q5|Q6,OpenAlex:https://openalex.org/W2727478211,http://hdl.handle.net/11375/21655,4
bib_f40cf5ddb079e74d,doi:10.7282/t361120h,10.7282/t361120h,Flower Morphology Influences Pollinator Community with Implications for Cross-Pollination: Observations in Rabbiteye Blueberry (Vaccinium ashei Reade),2014,Shelley R. Rogers; David R. Tarpy; Hannah Joy Burrack,,OpenAlex,Q5,OpenAlex:https://openalex.org/W954830938,http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.927.4922,1
bib_1d70a041da495acc,doi:10.7282/t3kw5g8m,10.7282/t3kw5g8m,Evolution and systematics of Chelonanthus (Gentianaceae),2009,Katherine B. Lepis,Rutgers University Community Repository (Rutgers University),OpenAlex,Q1,OpenAlex:https://openalex.org/W2230703559,http://hdl.rutgers.edu/1782.2/rucore10001600001.ETD.000051029,1
bib_4bd60846c3608fea,doi:10.7287/peerj.10102v0.2/reviews/2,10.7287/peerj.10102v0.2/reviews/2,"Peer Review #2 of ""Insect pollination is important in a smallholder bean farming system (v0.2)""",2020,,,OpenAlex,Q7,OpenAlex:https://openalex.org/W4206616400,https://doi.org/10.7287/peerj.10102v0.2/reviews/2,1
bib_0b8d7c814a7a7345,doi:10.7287/peerj.11634v0.1/reviews/1,10.7287/peerj.11634v0.1/reviews/1,"Peer Review #1 of ""Honey bee (Apis mellifera) colony strength and its effects on pollination and yield in highbush blueberries (Vaccinium corymbosum) (v0.1)""",2021,,,OpenAlex,Q5,OpenAlex:https://openalex.org/W4249008354,https://doi.org/10.7287/peerj.11634v0.1/reviews/1,1
bib_ee5e970b038a4074,doi:10.7287/peerj.2789v0.2/reviews/2,10.7287/peerj.2789v0.2/reviews/2,"Peer Review #2 of ""Species interactions in an Andean bird–flowering plant network: phenology is more important than abundance or morphology (v0.2)""",2016,,,OpenAlex,Q1|Q2|Q5|Q6|Q7,OpenAlex:https://openalex.org/W4248855267,https://doi.org/10.7287/peerj.2789v0.2/reviews/2,5
bib_d9f9481042fe113b,doi:10.7287/peerj.8836v0.1/reviews/2,10.7287/peerj.8836v0.1/reviews/2,"Peer Review #2 of ""Temporal changes in the most effective pollinator of a bromeliad pollinated by bees and hummingbirds (v0.1)""",2020,,,OpenAlex,Q3,OpenAlex:https://openalex.org/W3014262243,https://doi.org/10.7287/peerj.8836v0.1/reviews/2,1
bib_ef8b2e2b1ec5bf98,doi:10.7287/peerj.9049v0.2/reviews/2,10.7287/peerj.9049v0.2/reviews/2,"Peer Review #2 of ""A systematic review of the direct and indirect effects of herbivory on plant reproduction mediated by pollination (v0.2)""",2020,,,OpenAlex,Q1|Q4|Q5,OpenAlex:https://openalex.org/W4239933234,https://doi.org/10.7287/peerj.9049v0.2/reviews/2,3
bib_330024f0c7b430f2,doi:10.7302/3062,10.7302/3062,Bee-Plant Interactions in Coffee Agroecosystems: Management and Matrix Effects on Mutualistic and Antagonistic Relationships,2021,Gordon M. Fitch,Deep Blue (University of Michigan),OpenAlex,Q4,OpenAlex:https://openalex.org/W4287536459,https://hdl.handle.net/2027.42/170017,1
bib_177f90969bc7ebc5,doi:10.7554/elife.31262,10.7554/elife.31262,"The diversity of floral temperature patterns, and their use by pollinators",2017,Michael J. M. Harrap; Sean A. Rands; Natalie Hempel de Ibarra; Heather M. Whitney,eLife,OpenAlex,Q4|Q5|Q6|Q7,OpenAlex:https://openalex.org/W2773429961,https://doi.org/10.7554/elife.31262,4
bib_c8e492cea810081e,doi:10.7818/ecos.1433,10.7818/ecos.1433,The role of pollinators in floral evolution: a Mediterranean perspective,2018,Violeta I. Simón‐Porcar; Mohamed Abdelaziz; Juan Arroyo,Ecosistemas,OpenAlex,Q3|Q5|Q7,OpenAlex:https://openalex.org/W2892368206,https://doi.org/10.7818/ecos.1433,3
bib_17f6d67a128991f6,doi:10.7818/ecos.2013.22-2.16,10.7818/ecos.2013.22-2.16,Asociación entre el robo de néctar y las características florales en una comunidad montana de los Andes colombianos,2013,Sandra V. Rojas‐Nossa,Ecosistemas,OpenAlex,Q1|Q3,OpenAlex:https://openalex.org/W3129629679,https://doi.org/10.7818/ecos.2013.22-2.16,2
bib_9c213224dba52ecf,title-year:a multifaceted approach to identify unknown enzymes of pyrrolizidine alkaloid biosynthesis|2017,,A multifaceted approach to identify unknown enzymes of pyrrolizidine alkaloid biosynthesis,2017,Lars H. Kruse,Multimedialen Archiv und Publikationsserver der Christian-Albrechts-Universität zu Kiel (Christian-Albrechts-Universität zu Kiel),OpenAlex,Q7,OpenAlex:https://openalex.org/W2741880540,https://macau.uni-kiel.de/receive/dissertation_diss_00021113,1
bib_d14a57810ac19faf,title-year:agresión y forrajeo de néctar en colibríes aves trochilidae en comederos artificiales cerca de fusagasugá colombia|2018,,"Agresión y forrajeo de néctar en colibríes (Aves: Trochilidae) en comederos artificiales cerca de Fusagasugá, Colombia",2018,Nicolás Téllez-Colmenares,Repositorio Institucional UN - Biblioteca Digital,OpenAlex,Q4|Q6,OpenAlex:https://openalex.org/W3040845900,http://bdigital.unal.edu.co/64150/2/1020764439.2018.pdf,2
bib_611316f2233b01fa,title-year:an empirical test of the mutualism disruption hypothesis impacts of an allelopathic invader on the ecophysiology of a native forest herb|2012,,An empirical test of the mutualism disruption hypothesis: Impacts of an allelopathic invader on the ecophysiology of a native forest herb,2012,Alison N. Hale,D-Scholarship@Pitt (University of Pittsburgh),OpenAlex,Q4|Q5,OpenAlex:https://openalex.org/W100041966,https://d-scholarship.pitt.edu/16588/4/A_Hale_ETD_03DEC2012.pdf,2
bib_cf1d1d5d1607f123,title-year:ants as flower visitors and their effects on pollinator behavior and plant reproduction|2013,,Ants as Flower Visitors and their Effects on Pollinator Behavior and Plant Reproduction,2013,Adam R. Cembrowski,TSpace (University of Toronto),OpenAlex,Q6,OpenAlex:https://openalex.org/W2792653544,http://hdl.handle.net/1807/70036,1
bib_fa651835bd33b60b,title-year:autogenous tensor fascia lata and dermal graft for gap repair of superficial digital flexor tendon in bovines clinical radiological and histopathological study|2000,,"Autogenous tensor fascia lata and dermal graft for gap repair of superficial digital flexor tendon in bovines: Clinical, radiological and histopathological study",2000,OP Gupta; Naveen R Kumar; Akshay Sharma; G. R. Singh; N. S. Parihar,The Indian Journal of Animal Sciences,OpenAlex,Q5,OpenAlex:https://openalex.org/W32592166,http://epubs.icar.org.in/ejournal/index.php/IJAnS/article/view/35570,1
bib_977f829d9e7295bc,title-year:balsaminaceae in southeast asia systematics evolution and pollination biology|2018,,"Balsaminaceae in Southeast Asia: systematics, evolution, and pollination biology",2018,Saroj Ruchisansakun,Leiden Repository (Leiden University),OpenAlex,Q5|Q6,OpenAlex:https://openalex.org/W3124953322,http://hdl.handle.net/1887/65602,2
bib_5e47887e8ff4e103,title-year:bee crossed lovers and a forbidden castilleja romance cross breeding between c hispida and endangered c levisecta in prairie restoration sites|2015,,Bee-crossed lovers and a forbidden Castilleja romance: Cross-breeding between C. hispida and endangered C. levisecta in prairie restoration sites,2015,Lauren A. Clark,ResearchWorks at the University of Washington (University of Washington),OpenAlex,Q4|Q6,OpenAlex:https://openalex.org/W2560879852,http://hdl.handle.net/1773/33175,2
bib_8f282c51daeee352,title-year:behaviour of foraging bumble bees across morphological and environmental contexts|2019,,Behaviour of Foraging Bumble Bees Across Morphological and Environmental Contexts,2019,Rachel Terlinden,Otago University Research Archive (University of Otago),OpenAlex,Q4|Q6,OpenAlex:https://openalex.org/W2988744687,https://ourarchive.otago.ac.nz/esploro/outputs/graduate/Behaviour-of-Foraging-Bumble-Bees-Across/9926478539401891,2
bib_c7a0fe8a118ce08e,title-year:behavioural flexibility in bumblebees bombus impatiens|2018,,Behavioural Flexibility in Bumblebees (Bombus impatiens),2018,Caroline G. Strang,Scholarship@Western (Western University),OpenAlex,Q6|Q7,OpenAlex:https://openalex.org/W2801924276,https://ir.lib.uwo.ca/etd/5322,2
bib_a127e7b2b2a65bf8,title-year:behavioural responses of rodents to the scent and taste of compounds associated with sugar and protein degradation implications for the evolution of chemical signals in rodent pollinated flowers|2015,,Behavioural responses of rodents to the scent and taste of compounds associated with sugar and protein degradation : implications for the evolution of chemical signals in rodent-pollinated flowers.,2015,Darryn. Records,ResearchSpace (University of KwaZulu-Natal),OpenAlex,Q4,OpenAlex:https://openalex.org/W2586358133,http://hdl.handle.net/10413/14005,1
bib_c5e827c304865df7,title-year:biology of thai honeybees natural history and threats|2012,,Biology of Thai honeybees: Natural history and threats,2012,Guntima Suwannapong; M. Eric Benbow; James Charles Nieh,eScholarship (California Digital Library),OpenAlex,Q6,OpenAlex:https://openalex.org/W2431743883,https://escholarship.org/uc/item/3w1448mh,1
bib_4710e4b64898fa2b,title-year:biología reproductiva y conservación del endemismo polygala vayredae|2009,,Biología reproductiva y conservación del endemismo Polygala vayredae,2009,Sílvia Castro,LA Referencia (Red Federada de Repositorios Institucionales de Publicaciones Científicas),OpenAlex,Q4,OpenAlex:https://openalex.org/W1531762682,http://hdl.handle.net/10045/10604,1
bib_b975eeb26ebb8bc3,title-year:breeding systems and reproduction of indigenous shrubs in fragmented ecosystems breeding systems and reproduction of indigenous shrubs in fragmented ecosystems ba thesis submitted in partial fulfilment of the requirements for the degree of doctor of philosophy in plant ecology at massey university palmerston north new zealand|2006,,"Breeding systems and reproduction of indigenous shrubs in fragmented ecosystems : Breeding systems and reproduction of indigenous shrubs in fragmented ecosystems :|ba thesis submitted in partial fulfilment of the requirements for the degree of Doctor of Philosophy in Plant Ecology at Massey University, Palmerston North, New Zealand",2006,Merilyn F. Merrett,Massey Research Online (Massey University),OpenAlex,Q4|Q5,OpenAlex:https://openalex.org/W1486952441,http://hdl.handle.net/10179/1508,2
bib_2c6d7a128680d4c5,title-year:bumblebees bombus impatiens cresson learning an ecological context|2014,,Bumblebees' Bombus impatiens (Cresson) Learning: An Ecological Context,2014,Hamida B. Mirwan,The Atrium (University of Guelph),OpenAlex,Q6|Q7,OpenAlex:https://openalex.org/W2609261019|OpenAlex:https://openalex.org/W7201920517,http://hdl.handle.net/10214/8376|https://atrium.lib.uoguelph.ca/xmlui/handle/10214/8376,4
bib_69d898fc0b4b8110,title-year:call me loyal investigation of bumble bee bombus terrestris flower constancy in a semi field environment|2020,,Call Me Loyal: Investigation of Bumble Bee (Bombus terrestris) Flower Constancy in a Semi-Field Environment,2020,Jake Tully,Otago University Research Archive (University of Otago),OpenAlex,Q4|Q5|Q6,OpenAlex:https://openalex.org/W3043062601,https://ourarchive.otago.ac.nz/esploro/outputs/graduate/Call-Me-Loyal-Investigation-of-Bumble/9926479191501891,3
bib_7cf7185e2e742a9d,title-year:color mediated foraging by pollinators a comparative study of two passionflower butterflies at lantana camara|2016,,Color-mediated foraging by pollinators: A comparative study of two passionflower butterflies at Lantana camara,2016,Gyanpriya Maharaj,"IRL - University of Missouri, St. Louis (University of Missouri–St. Louis)",OpenAlex,Q6,OpenAlex:https://openalex.org/W2751209378,https://irl.umsl.edu/dissertation/42,1
bib_4b90e640ac4e5193,title-year:colored floral organs influence pollinator behavior and pollen transfer in commelina communis commelinaceae|2007,,Colored floral organs influence pollinator behavior and pollen transfer in Commelina communis (Commelinaceae),2007,Atushi Ushimaru; Takeshi Watanabe; Kensuke Nakata,Institutional Repositories DataBase (IRDB),OpenAlex,Q6,OpenAlex:https://openalex.org/W7208429399,https://hdl.handle.net/20.500.14094/90001107,1
bib_27dded66dd1d4356,title-year:crypsis in non flying mammal pollinated proteaceae novel adaptations and evidence of nectarivorous bird avoidance|2019,,Crypsis in non-flying mammal pollinated Proteaceae: novel adaptations and evidence of nectarivorous bird avoidance,2019,Alexandra Connolly,Open University of Cape Town (University of Cape Town),OpenAlex,Q3|Q6,OpenAlex:https://openalex.org/W3009089974,http://hdl.handle.net/11427/31394,2
bib_f3e852769719146b,title-year:density effects on competition for pollination between two wetland plants|2014,,Density Effects on Competition for Pollination between Two Wetland Plants,2014,Miriam Jenkins,OhioLink ETD Center (Ohio Library and Information Network),OpenAlex,Q3|Q5|Q6|Q7,OpenAlex:https://openalex.org/W2598553336,http://rave.ohiolink.edu/etdc/view?acc_num=akron1405376639,4
bib_5aaa2ec27a312c31,title-year:differences in pollen resource usage and foraging periods between the exotic bumblebee bombus terrestris and the native b pseudobaicalensis and b hypocrita sapporoensis in hokkaido japan|2014,,"Differences in Pollen Resource Usage and Foraging Periods between the Exotic Bumblebee Bombus terrestris and the Native B. pseudobaicalensis and B. hypocrita sapporoensis in Hokkaido, Japan",2014,Yasuhide Nakamura,Hokkaido University Collection of Scholarly and Academic Papers (Hokkaido University),OpenAlex,Q7,OpenAlex:https://openalex.org/W2148828335,http://hdl.handle.net/2115/56855,1
bib_5c5b075c74186c25,title-year:discerning patterns of floral sugar feeding dynamics of the mosquito culex antillummagnorum in puerto rico|2026,,Discerning Patterns of Floral Sugar-Feeding: Dynamics of the Mosquito Culex antillummagnorum in Puerto Rico,2026,Ella J. Branham,Aquila Digital Community (University of Southern Mississippi),OpenAlex,Q5|Q6,OpenAlex:https://openalex.org/W7162046170,https://aquila.usm.edu/masters_theses/1201,2
bib_b70baa190409de35,title-year:distinguishing pollination from visitation the value of a pollinator effectiveness and pollinator importance network|2018,,Distinguishing pollination from visitation : the value of a pollinator effectiveness and pollinator importance network,2018,Helen Cunnold,St Andrews Research Repository (St Andrews Research Repository),OpenAlex,Q5|Q6|Q7,OpenAlex:https://openalex.org/W2905091179,http://hdl.handle.net/10023/16121,3
bib_26503be1786f50a5,title-year:diversidad y especialización de las interacciones colibrí planta en un gradiente de transformación de hábitats y del paisaje en la región cafetera de colombia|2024,,Diversidad y especialización de las interacciones colibrí–planta en un gradiente de transformación de hábitats y del paisaje en la región cafetera de Colombia,2024,"Carranza-Quiceno, Jaime Andrés",Univalle Digital Repository (University of Valle),OpenAlex,Q6,OpenAlex:https://openalex.org/W7112828601,https://hdl.handle.net/10893/32824,1
bib_26236df680e14a31,title-year:diversidade funcional de abelhas e de plantas em áreas restauradas na parte sul da floresta atlântica no município de antonina pr|2018,,"Diversidade funcional de abelhas e de plantas em áreas restauradas na parte sul da floresta atlântica, no município de Antonina (PR)",2018,Caroline Ribeiro,Americanae (AECID Library),OpenAlex,Q5|Q6,OpenAlex:https://openalex.org/W3005321011,http://repositorio.utfpr.edu.br/jspui/handle/1/4639,2
bib_910db04a3e3751a0,title-year:diversiteit van planten bestuivers en hun interacties in gefragmenteerde duinpannen een metabarcoding benadering|2025,,"Diversiteit van Planten, Bestuivers en hun interacties in gefragmenteerde Duinpannen Een Metabarcoding-benadering",2025,"Devriese, Arne",Lirias,OpenAlex,Q5|Q6,OpenAlex:https://openalex.org/W7113105254,https://lirias.kuleuven.be/handle/20.500.12942/766982,2
bib_dc1660efc7b0df70,title-year:dynamics of an intestinal pathogen within and between bumble bee hosts|2007,,Dynamics of an intestinal pathogen within and between bumble bee hosts,2007,Michael Christopher Otterstatter,TSpace (University of Toronto),OpenAlex,Q6,OpenAlex:https://openalex.org/W7132870592,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004=info:ofi/fmt:kev:mtx:dissertation=xri:pqm=xri:pqdiss:NR27952,1
bib_46c64ae3bfc18a92,title-year:dynamique évolutive de la gynodioécie chez silene nutans et conditions de son maintien en populations|2013,,Dynamique évolutive de la gynodioécie chez Silene nutans et conditions de son maintien en populations,2013,Emna Lahiani,,OpenAlex,Q4,OpenAlex:https://openalex.org/W107137175,http://www.theses.fr/2013LIL10045,1
bib_edcc26ef19db60fb,title-year:ecological and evolutionary implications of nectar robbery|2015,,Ecological and evolutionary implications of nectar robbery,2015,Sandra Victoria Rojas Nossa,Investigo Institutional repository of UVigo (Universidade de Vigo),OpenAlex,Q1|Q2|Q3|Q4|Q5|Q6|Q7,OpenAlex:https://openalex.org/W7141773724,http://hdl.handle.net/11093/828,7
bib_23a5492166c6537a,title-year:ecological divergence and reproductive isolation in an amazonian tropical tree protium subserratum burseraceae|2014,,Ecological Divergence and Reproductive Isolation in an Amazonian Tropical Tree: Protium subserratum (Burseraceae),2014,Tracy M. Misiewicz,eScholarship (California Digital Library),OpenAlex,Q5,OpenAlex:https://openalex.org/W2205533286,https://escholarship.org/uc/item/3sd3n303,1
bib_3deaf87cdba64f67,title-year:ecology and evolution of the specialized hemipepsis wasp hymenoptera pompilidae pollination guild in south africa|2013,,Ecology and evolution of the specialized hemipepsis-wasp (Hymenoptera : Pompilidae) pollination guild in South Africa.,2013,Adam Shuttleworth,ResearchSpace (University of KwaZulu-Natal),OpenAlex,Q5,OpenAlex:https://openalex.org/W1518027271,http://hdl.handle.net/10413/10107,1
bib_3a68ca5a2a3839f6,title-year:ecology and management of crop pollination and pest control|2013,,Ecology and management of crop pollination and pest control,2013,Ola Lundin,Epsilon Open Archive (Sveriges lantbruksuniversitet biblioteket (Swedish University of Agricultural Sciences)),OpenAlex,Q3|Q6|Q7,OpenAlex:https://openalex.org/W109319923,https://pub.epsilon.slu.se/10407/1/lundin_o_130507.pdf,3
