effect_id,moderator_name,moderator_value,coding_basis,coder_id,coding_date,coding_status
LGM_Irwin&Brody1999,larcenist_type,nectar_robbing,"deposited column 'Larcenist_type' = 'Robbers', constant across the 2 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGM_Irwin&Brody1999,reproductive_assurance,self_incompatible,"deposited column 'self_compatible' = 'no', constant across the 2 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGM_Irwin&Brody1999,larceny_assignment,,"deposited column 'type_study' = ['Experimental', 'Non-Experimental']: study cluster spans more than one declared level; the level is not assignable after the declared one-effect-per-cluster aggregation",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,not_applicable
LGM_Irwin&Brody1999,interaction_players,insect_bird,"deposited column 'players' = 'insect-bird', constant across the 2 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGM_Irwinetal2015,larcenist_type,nectar_robbing,"deposited column 'Larcenist_type' = 'Robbers', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGM_Irwinetal2015,reproductive_assurance,self_incompatible,"deposited column 'self_compatible' = 'no', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGM_Irwinetal2015,larceny_assignment,experimental_manipulation,"deposited column 'type_study' = 'Experimental', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGM_Irwinetal2015,interaction_players,insect_bird,"deposited column 'players' = 'insect-bird', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGM_Mackinetal_2021,larcenist_type,nectar_robbing,"deposited column 'Larcenist_type' = 'Robbers', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGM_Mackinetal_2021,reproductive_assurance,self_compatible,"deposited column 'self_compatible' = 'yes', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGM_Mackinetal_2021,larceny_assignment,experimental_manipulation,"deposited column 'type_study' = 'Experimental', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGM_Mackinetal_2021,interaction_players,,deposited column 'players' = ['NA']: undeclared or missing level in the deposited column,deterministic_ingest_of_deposited_moderator_columns,2026-08-10,not_applicable
LGM_Richmanetal_2018,larcenist_type,nectar_robbing,"deposited column 'Larcenist_type' = 'Robbers', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGM_Richmanetal_2018,reproductive_assurance,self_incompatible,"deposited column 'self_compatible' = 'no', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGM_Richmanetal_2018,larceny_assignment,experimental_manipulation,"deposited column 'type_study' = 'Experimental', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGM_Richmanetal_2018,interaction_players,insect_bird,"deposited column 'players' = 'insect-bird', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGM_Rojas-Nossaetal2016,larcenist_type,nectar_robbing,"deposited column 'Larcenist_type' = 'Robbers', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGM_Rojas-Nossaetal2016,reproductive_assurance,self_compatible,"deposited column 'self_compatible' = 'yes', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGM_Rojas-Nossaetal2016,larceny_assignment,experimental_manipulation,"deposited column 'type_study' = 'Experimental', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGM_Rojas-Nossaetal2016,interaction_players,insect_insect,"deposited column 'players' = 'insect-insect', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGM_Tameles&Pan_2022,larcenist_type,nectar_robbing,"deposited column 'Larcenist_type' = 'Robbers', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGM_Tameles&Pan_2022,reproductive_assurance,self_compatible,"deposited column 'self_compatible' = 'yes', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGM_Tameles&Pan_2022,larceny_assignment,experimental_manipulation,"deposited column 'type_study' = 'Experimental', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGM_Tameles&Pan_2022,interaction_players,insect_insect,"deposited column 'players' = 'insect-insect', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGM_Valdivia&Gonzalez-Gomes_2006,larcenist_type,nectar_theft,"deposited column 'Larcenist_type' = 'Thieves', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGM_Valdivia&Gonzalez-Gomes_2006,reproductive_assurance,self_compatible,"deposited column 'self_compatible' = 'yes', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGM_Valdivia&Gonzalez-Gomes_2006,larceny_assignment,observational_contrast,"deposited column 'type_study' = 'Non-Experimental', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGM_Valdivia&Gonzalez-Gomes_2006,interaction_players,bird_bird,"deposited column 'players' = 'bird-bird', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGM_Zhangetal2007,larcenist_type,nectar_robbing,"deposited column 'Larcenist_type' = 'Robbers', constant across the 5 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGM_Zhangetal2007,reproductive_assurance,self_compatible,"deposited column 'self_compatible' = 'yes', constant across the 5 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGM_Zhangetal2007,larceny_assignment,observational_contrast,"deposited column 'type_study' = 'Non-Experimental', constant across the 5 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGM_Zhangetal2007,interaction_players,insect_insect,"deposited column 'players' = 'insect-insect', constant across the 5 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
