effect_id,study_id,study_cluster_id,doi,taxon,route,trait_role,trait_class,outcome_class,design_class,effect_input_type,effect_metric,effect_value,standard_error,n_treatment,n_control,mean_treatment,sd_treatment,mean_control,sd_control,event_treatment,non_event_treatment,event_control,non_event_control,correlation_r,n_total,effect_orientation,is_primary_effect,analysis_status,source_basis,source_locator,extraction_note,computed_effect_value,computed_standard_error,conversion_method,stratum_id
LGR_Zhangetal_2009b,Zhangetal_2009b,Zhangetal_2009b,,Glechoma_longituba,H_to_reward,H,nectar_larceny,nectar_standing_crop,comparative,reported_effect,log_response_ratio,0.1664084026,0.3210372834,,,,,,,,,,,,,positive_is_more_declared_trait_more_declared_outcome,true,eligible_for_quantitative_synthesis,deposited_effect_size_table_of_published_synthesis,https://github.com/lacaleal/Meta-analysis_larcenists@04663ff895b300fc957c4a32f661e5f73ca95217:complete_hedges.csv rows[sample]=207; synthesis_doi=10.1002/ecy.70036; primary_study_label=Zhangetal_2009b,Recomputed as ln(mean_larcenist/mean_control) from deposited group means; 1 deposited effect(s) aggregated to one cluster effect at within-cluster correlation rho_w=1. Secondary analysis of a deposited table; not an independent extraction from the primary article.,0.1664084026,0.3210372834,reported_effect,HR_larceny_nectar_lrr_comparative
LGR_Zhangetal_2010a,Zhangetal_2010a,Zhangetal_2010a,,Glechoma_longituba,H_to_reward,H,nectar_larceny,nectar_standing_crop,comparative,reported_effect,log_response_ratio,-1.080542765,0.7600256335,,,,,,,,,,,,,positive_is_more_declared_trait_more_declared_outcome,true,eligible_for_quantitative_synthesis,deposited_effect_size_table_of_published_synthesis,https://github.com/lacaleal/Meta-analysis_larcenists@04663ff895b300fc957c4a32f661e5f73ca95217:complete_hedges.csv rows[sample]=211;212; synthesis_doi=10.1002/ecy.70036; primary_study_label=Zhangetal_2010a,Recomputed as ln(mean_larcenist/mean_control) from deposited group means; 2 deposited effect(s) aggregated to one cluster effect at within-cluster correlation rho_w=1. Secondary analysis of a deposited table; not an independent extraction from the primary article.,-1.080542765,0.7600256335,reported_effect,HR_larceny_nectar_lrr_comparative
LGM_Dengetal2004,Dengetal2004,Dengetal2004,,Alpinia_roxburghii,H_to_fitness,H,nectar_larceny,male_reproductive_success,comparative,reported_effect,log_response_ratio,-0.6567795364,0.3740276724,,,,,,,,,,,,,positive_is_more_declared_trait_more_declared_outcome,true,eligible_for_quantitative_synthesis,deposited_effect_size_table_of_published_synthesis,https://github.com/lacaleal/Meta-analysis_larcenists@04663ff895b300fc957c4a32f661e5f73ca95217:complete_hedges.csv rows[sample]=69; synthesis_doi=10.1002/ecy.70036; primary_study_label=Dengetal2004,Recomputed as ln(mean_larcenist/mean_control) from deposited group means; 1 deposited effect(s) aggregated to one cluster effect at within-cluster correlation rho_w=1. Secondary analysis of a deposited table; not an independent extraction from the primary article.,-0.6567795364,0.3740276724,reported_effect,HF_larceny_male_lrr_comparative
LGM_Dengetal_2015,Dengetal_2015,Dengetal_2015,,Alpinia_roxburghii,H_to_fitness,H,nectar_larceny,male_reproductive_success,comparative,reported_effect,log_response_ratio,-0.6567795364,0.1322387516,,,,,,,,,,,,,positive_is_more_declared_trait_more_declared_outcome,true,eligible_for_quantitative_synthesis,deposited_effect_size_table_of_published_synthesis,https://github.com/lacaleal/Meta-analysis_larcenists@04663ff895b300fc957c4a32f661e5f73ca95217:complete_hedges.csv rows[sample]=259; synthesis_doi=10.1002/ecy.70036; primary_study_label=Dengetal_2015,Recomputed as ln(mean_larcenist/mean_control) from deposited group means; 1 deposited effect(s) aggregated to one cluster effect at within-cluster correlation rho_w=1. Secondary analysis of a deposited table; not an independent extraction from the primary article.,-0.6567795364,0.1322387516,reported_effect,HF_larceny_male_lrr_comparative
LGM_Fumero-Caban&Melendez-Ackerman_2013,Fumero-Caban&Melendez-Ackerman_2013,Fumero-Caban&Melendez-Ackerman_2013,,Pitcairnia_augustifolia,H_to_fitness,H,nectar_larceny,male_reproductive_success,comparative,reported_effect,log_response_ratio,0.1192055117,0.1086266967,,,,,,,,,,,,,positive_is_more_declared_trait_more_declared_outcome,true,eligible_for_quantitative_synthesis,deposited_effect_size_table_of_published_synthesis,https://github.com/lacaleal/Meta-analysis_larcenists@04663ff895b300fc957c4a32f661e5f73ca95217:complete_hedges.csv rows[sample]=81;84; synthesis_doi=10.1002/ecy.70036; primary_study_label=Fumero-Caban&Melendez-Ackerman_2013,Recomputed as ln(mean_larcenist/mean_control) from deposited group means; 2 deposited effect(s) aggregated to one cluster effect at within-cluster correlation rho_w=1. Secondary analysis of a deposited table; not an independent extraction from the primary article.,0.1192055117,0.1086266967,reported_effect,HF_larceny_male_lrr_comparative
LGM_Irwin&Brody1999,Irwin&Brody1999,Irwin&Brody1999,,Ipomopis_aggregata,H_to_fitness,H,nectar_larceny,male_reproductive_success,comparative,reported_effect,log_response_ratio,-1.354025101,0.2096755664,,,,,,,,,,,,,positive_is_more_declared_trait_more_declared_outcome,true,eligible_for_quantitative_synthesis,deposited_effect_size_table_of_published_synthesis,https://github.com/lacaleal/Meta-analysis_larcenists@04663ff895b300fc957c4a32f661e5f73ca95217:complete_hedges.csv rows[sample]=239;244; synthesis_doi=10.1002/ecy.70036; primary_study_label=Irwin&Brody1999,Recomputed as ln(mean_larcenist/mean_control) from deposited group means; 2 deposited effect(s) aggregated to one cluster effect at within-cluster correlation rho_w=1. Secondary analysis of a deposited table; not an independent extraction from the primary article.,-1.354025101,0.2096755664,reported_effect,HF_larceny_male_lrr_comparative
LGM_Irwinetal2015,Irwinetal2015,Irwinetal2015,,Ipomopis_aggregata,H_to_fitness,H,nectar_larceny,male_reproductive_success,comparative,reported_effect,log_response_ratio,-0.02630702559,0.002130456252,,,,,,,,,,,,,positive_is_more_declared_trait_more_declared_outcome,true,eligible_for_quantitative_synthesis,deposited_effect_size_table_of_published_synthesis,https://github.com/lacaleal/Meta-analysis_larcenists@04663ff895b300fc957c4a32f661e5f73ca95217:complete_hedges.csv rows[sample]=250; synthesis_doi=10.1002/ecy.70036; primary_study_label=Irwinetal2015,Recomputed as ln(mean_larcenist/mean_control) from deposited group means; 1 deposited effect(s) aggregated to one cluster effect at within-cluster correlation rho_w=1. Secondary analysis of a deposited table; not an independent extraction from the primary article.,-0.02630702559,0.002130456252,reported_effect,HF_larceny_male_lrr_comparative
LGM_Mackinetal_2021,Mackinetal_2021,Mackinetal_2021,,Digitalis_purpurea,H_to_fitness,H,nectar_larceny,male_reproductive_success,comparative,reported_effect,log_response_ratio,-0.1785491713,0.08489543979,,,,,,,,,,,,,positive_is_more_declared_trait_more_declared_outcome,true,eligible_for_quantitative_synthesis,deposited_effect_size_table_of_published_synthesis,https://github.com/lacaleal/Meta-analysis_larcenists@04663ff895b300fc957c4a32f661e5f73ca95217:complete_hedges.csv rows[sample]=122; synthesis_doi=10.1002/ecy.70036; primary_study_label=Mackinetal_2021,Recomputed as ln(mean_larcenist/mean_control) from deposited group means; 1 deposited effect(s) aggregated to one cluster effect at within-cluster correlation rho_w=1. Secondary analysis of a deposited table; not an independent extraction from the primary article.,-0.1785491713,0.08489543979,reported_effect,HF_larceny_male_lrr_comparative
LGM_Richmanetal_2018,Richmanetal_2018,Richmanetal_2018,,Ipomopis_aggregata,H_to_fitness,H,nectar_larceny,male_reproductive_success,comparative,reported_effect,log_response_ratio,-1.749199855,1.522515333,,,,,,,,,,,,,positive_is_more_declared_trait_more_declared_outcome,true,eligible_for_quantitative_synthesis,deposited_effect_size_table_of_published_synthesis,https://github.com/lacaleal/Meta-analysis_larcenists@04663ff895b300fc957c4a32f661e5f73ca95217:complete_hedges.csv rows[sample]=153; synthesis_doi=10.1002/ecy.70036; primary_study_label=Richmanetal_2018,Recomputed as ln(mean_larcenist/mean_control) from deposited group means; 1 deposited effect(s) aggregated to one cluster effect at within-cluster correlation rho_w=1. Secondary analysis of a deposited table; not an independent extraction from the primary article.,-1.749199855,1.522515333,reported_effect,HF_larceny_male_lrr_comparative
LGM_Rojas-Nossaetal2016,Rojas-Nossaetal2016,Rojas-Nossaetal2016,,Lonicera_etrusca,H_to_fitness,H,nectar_larceny,male_reproductive_success,comparative,reported_effect,log_response_ratio,0.003734951288,0.03805692346,,,,,,,,,,,,,positive_is_more_declared_trait_more_declared_outcome,true,eligible_for_quantitative_synthesis,deposited_effect_size_table_of_published_synthesis,https://github.com/lacaleal/Meta-analysis_larcenists@04663ff895b300fc957c4a32f661e5f73ca95217:complete_hedges.csv rows[sample]=167; synthesis_doi=10.1002/ecy.70036; primary_study_label=Rojas-Nossaetal2016,Recomputed as ln(mean_larcenist/mean_control) from deposited group means; 1 deposited effect(s) aggregated to one cluster effect at within-cluster correlation rho_w=1. Secondary analysis of a deposited table; not an independent extraction from the primary article.,0.003734951288,0.03805692346,reported_effect,HF_larceny_male_lrr_comparative
LGM_Tameles&Pan_2022,Tameles&Pan_2022,Tameles&Pan_2022,,Impatiens_capensis,H_to_fitness,H,nectar_larceny,male_reproductive_success,comparative,reported_effect,log_response_ratio,2.298917358,0.002350265616,,,,,,,,,,,,,positive_is_more_declared_trait_more_declared_outcome,true,eligible_for_quantitative_synthesis,deposited_effect_size_table_of_published_synthesis,https://github.com/lacaleal/Meta-analysis_larcenists@04663ff895b300fc957c4a32f661e5f73ca95217:complete_hedges.csv rows[sample]=185; synthesis_doi=10.1002/ecy.70036; primary_study_label=Tameles&Pan_2022,Recomputed as ln(mean_larcenist/mean_control) from deposited group means; 1 deposited effect(s) aggregated to one cluster effect at within-cluster correlation rho_w=1. Secondary analysis of a deposited table; not an independent extraction from the primary article.,2.298917358,0.002350265616,reported_effect,HF_larceny_male_lrr_comparative
LGM_Valdivia&Gonzalez-Gomes_2006,Valdivia&Gonzalez-Gomes_2006,Valdivia&Gonzalez-Gomes_2006,,Lapageria_rosea,H_to_fitness,H,nectar_larceny,male_reproductive_success,comparative,reported_effect,log_response_ratio,-0.1381503385,0.7665039286,,,,,,,,,,,,,positive_is_more_declared_trait_more_declared_outcome,true,eligible_for_quantitative_synthesis,deposited_effect_size_table_of_published_synthesis,https://github.com/lacaleal/Meta-analysis_larcenists@04663ff895b300fc957c4a32f661e5f73ca95217:complete_hedges.csv rows[sample]=191; synthesis_doi=10.1002/ecy.70036; primary_study_label=Valdivia&Gonzalez-Gomes_2006,Recomputed as ln(mean_larcenist/mean_control) from deposited group means; 1 deposited effect(s) aggregated to one cluster effect at within-cluster correlation rho_w=1. Secondary analysis of a deposited table; not an independent extraction from the primary article.,-0.1381503385,0.7665039286,reported_effect,HF_larceny_male_lrr_comparative
LGM_Zhangetal2007,Zhangetal2007,Zhangetal2007,,Glechoma_longituba,H_to_fitness,H,nectar_larceny,male_reproductive_success,comparative,reported_effect,log_response_ratio,-0.0762939509,0.4288841469,,,,,,,,,,,,,positive_is_more_declared_trait_more_declared_outcome,true,eligible_for_quantitative_synthesis,deposited_effect_size_table_of_published_synthesis,https://github.com/lacaleal/Meta-analysis_larcenists@04663ff895b300fc957c4a32f661e5f73ca95217:complete_hedges.csv rows[sample]=224;225;226;227;228; synthesis_doi=10.1002/ecy.70036; primary_study_label=Zhangetal2007,Recomputed as ln(mean_larcenist/mean_control) from deposited group means; 5 deposited effect(s) aggregated to one cluster effect at within-cluster correlation rho_w=1. Secondary analysis of a deposited table; not an independent extraction from the primary article.,-0.0762939509,0.4288841469,reported_effect,HF_larceny_male_lrr_comparative
